osmid,y,x,highway,street_count,lon,lat,elevation,ref,geometry
5392711456,5032955.352244893,725250.7811708337,crossing,4,11.8787717,45.4138316,13.441,,POINT (725250.7811708337 5032955.352244893)
141542473,5032899.338834775,726159.4644153633,,3,11.8903444,45.4130349,10.583,,POINT (726159.4644153633 5032899.338834775)
5792497355,5032892.068895653,726174.7605974579,,3,11.8905363,45.4129646,10.552,,POINT (726174.7605974579 5032892.068895653)
7086991412,5032913.876718888,726166.556960493,,4,11.8904416,45.4131633,10.687,,POINT (726166.556960493 5032913.876718888)
5798251594,5032903.616100238,726150.0343594966,crossing,4,11.890226,45.4130764,10.692,,POINT (726150.0343594966 5032903.616100238)
5792497381,5032855.1432747375,726259.6459802532,,3,11.8916028,45.4126052,10.668,,POINT (726259.6459802532 5032855.1432747375)
5792497353,5032888.479165707,726154.4332940993,crossing,4,11.8902752,45.4129389,10.613,,POINT (726154.4332940993 5032888.479165707)
8346861809,5032918.163820495,726157.4007786657,,3,11.8903267,45.4132048,10.769,,POINT (726157.4007786657 5032918.163820495)
2333204996,5033051.547466423,726232.8455071975,,3,11.8913509,45.4143795,10.615,,POINT (726232.8455071975 5033051.547466423)
713160531,5032869.198866924,726273.7364650496,crossing,4,11.8917891,45.412727,10.564,,POINT (726273.7364650496 5032869.198866924)
5798251593,5032895.736852969,726146.2201268384,,3,11.8901737,45.4130068,10.733,,POINT (726146.2201268384 5032895.736852969)
1810112506,5032964.097002172,726023.8146062407,,3,11.8886427,45.4136609,10.891,,POINT (726023.8146062407 5032964.097002172)
141542517,5032930.491786167,725344.8945717183,,3,11.8799616,45.4135778,13.278,,POINT (725344.8945717183 5032930.491786167)
298449242,5032904.355754215,725408.656412708,crossing,4,11.8807635,45.4133223,12.664,,POINT (725408.656412708 5032904.355754215)
1113558376,5032935.599388818,725344.9466095159,crossing,5,11.8799646,45.4136237,13.272,,POINT (725344.9466095159 5032935.599388818)
6612779418,5032939.243961819,725311.6133273779,,3,11.8795408,45.4136672,12.953,,POINT (725311.6133273779 5032939.243961819)
298449243,5032898.605711531,725405.2664115496,,3,11.8807176,45.4132717,12.526,,POINT (725405.2664115496 5032898.605711531)
1856687221,5032850.0299667725,725524.4564949374,,3,11.8822167,45.4127966,11.564,,POINT (725524.4564949374 5032850.0299667725)
1101896841,5032933.311754495,725354.3673340493,,3,11.8800838,45.4136001,13.37,,POINT (725354.3673340493 5032933.311754495)
141542774,5033188.434520417,725365.305179615,,3,11.8803401,45.4158901,11.707,,POINT (725365.305179615 5033188.434520417)
334227578,5033078.548351537,725349.5864912535,,3,11.8800892,45.4149073,12.459,,POINT (725349.5864912535 5033078.548351537)
334236237,5033198.858003245,725315.3411635666,traffic_signals,3,11.8797071,45.4159999,11.75,,POINT (725315.3411635666 5033198.858003245)
298449233,5033170.47171996,725464.6682082175,crossing,4,11.8816002,45.4156966,11.392,,POINT (725464.6682082175 5033170.47171996)
6206997743,5033051.459468875,725288.6498293396,crossing,4,11.879299,45.4146834,12.596,,POINT (725288.6498293396 5033051.459468875)
3068776654,5033131.79419732,725471.476140347,,3,11.8816694,45.4153467,11.302,,POINT (725471.476140347 5033131.79419732)
1112893322,5033267.0906895725,725325.9090503376,crossing,4,11.8798732,45.4166099,11.241,,POINT (725325.9090503376 5033267.0906895725)
2194725463,5033203.049309892,725293.2317641214,crossing,4,11.8794268,45.4160447,11.765,,POINT (725293.2317641214 5033203.049309892)
141542775,5033127.962680785,725656.4955923245,traffic_signals,3,11.8840293,45.4152526,11.212,,POINT (725656.4955923245 5033127.962680785)
245805855,5033110.787902892,725654.949545956,crossing,4,11.8840017,45.4150987,11.385,,POINT (725654.949545956 5033110.787902892)
2200616221,5033122.377825546,725677.8643633737,crossing,4,11.8842995,45.4151955,11.092,,POINT (725677.8643633737 5033122.377825546)
10801891096,5033135.327503397,725620.8672220451,,3,11.8835779,45.4153303,11.781,,POINT (725620.8672220451 5033135.327503397)
5796498313,5033113.232106686,725642.1545354824,,3,11.8838395,45.4151248,11.638,,POINT (725642.1545354824 5033113.232106686)
1625406858,5033105.508436211,725670.2592864623,,3,11.8841947,45.4150463,11.128,,POINT (725670.2592864623 5033105.508436211)
245805856,5033063.170046311,725657.8097188119,,3,11.8840164,45.4146697,12.178,,POINT (725657.8097188119 5033063.170046311)
5796498311,5033131.44928611,725681.4325083499,,3,11.8843492,45.4152759,11.282,,POINT (725681.4325083499 5033131.44928611)
334235934,5033106.98487403,725714.501790219,,3,11.8847601,45.4150453,11.191,,POINT (725714.501790219 5033106.98487403)
5810535085,5033138.454133381,725647.5562469403,,3,11.88392,45.4153498,11.758,,POINT (725647.5562469403 5033138.454133381)
5796498326,5033140.516467823,725594.9688673003,,3,11.8832497,45.4153853,11.147,,POINT (725594.9688673003 5033140.516467823)
179003095,5032478.258869456,727158.0803059792,,3,11.9028963,45.408926,10.258,,POINT (727158.0803059792 5032478.258869456)
5491355687,5032476.231878958,727146.3064723113,crossing,4,11.9027451,45.4089116,9.565,,POINT (727146.3064723113 5032476.231878958)
6935892837,5032497.778279383,727190.9575876883,,3,11.9033249,45.4090908,10.671,,POINT (727190.9575876883 5032497.778279383)
5491355686,5032469.415605156,727150.3840891605,crossing,4,11.902794,45.408849,10.016,,POINT (727150.3840891605 5032469.415605156)
5491355685,5032471.530898516,727137.8024983784,,3,11.9026344,45.4088721,10.136,,POINT (727137.8024983784 5032471.530898516)
5491406438,5032478.539429333,727133.8119791456,crossing,4,11.9025867,45.4089364,10.381,,POINT (727133.8119791456 5032478.539429333)
5755913207,5032531.42415742,727245.6706169596,,3,11.9040387,45.4093755,10.932,,POINT (727245.6706169596 5032531.42415742)
6935892834,5032486.945321298,727198.0872245918,,3,11.9034109,45.4089911,11.001,,POINT (727198.0872245918 5032486.945321298)
179003107,5032313.845901589,726772.2965285251,,3,11.897897,45.4075731,13.484,,POINT (726772.2965285251 5032313.845901589)
5814382726,5032357.008702421,726768.6641861389,crossing,4,11.8978705,45.4079623,12.325,,POINT (726768.6641861389 5032357.008702421)
3898968632,5032304.686720318,726768.4738865541,,3,11.897844,45.407492,13.224,,POINT (726768.4738865541 5032304.686720318)
3898968635,5032307.315082374,726779.6700916345,,3,11.8979881,45.407512,13.597,,POINT (726779.6700916345 5032307.315082374)
330257147,5032365.380068049,726768.2213752888,,3,11.8978687,45.4080377,12.708,,POINT (726768.2213752888 5032365.380068049)
10591360751,5032357.116901276,726774.4428368009,,1,11.8979443,45.4079614,12.536,,POINT (726774.4428368009 5032357.116901276)
5814382731,5032365.924243036,726759.8648685515,crossing,4,11.8977623,45.4080453,12.686,,POINT (726759.8648685515 5032365.924243036)
5293552170,5032287.058336639,726727.1971571901,,3,11.8973091,45.4073469,12.549,,POINT (726727.1971571901 5032287.058336639)
179003160,5032375.520004474,726997.5513909969,,3,11.9008002,45.4080545,13.611,,POINT (726997.5513909969 5032375.520004474)
2758272972,5032367.483523741,726979.5299363986,,3,11.9005665,45.4079881,13.951,,POINT (726979.5299363986 5032367.483523741)
2758272962,5032358.47181006,726985.3477539981,,3,11.9006366,45.4079052,13.837,,POINT (726985.3477539981 5032358.47181006)
5491355662,5032397.260024917,727031.5718302577,,3,11.9012444,45.4082389,13.303,,POINT (727031.5718302577 5032397.260024917)
330084151,5032365.474482469,726975.0265222965,crossing,3,11.9005081,45.4079715,13.624,,POINT (726975.0265222965 5032365.474482469)
334362821,5032328.591525394,726979.7500673083,,3,11.9005514,45.4076384,12.027,,POINT (726979.7500673083 5032328.591525394)
5491355659,5032407.261601486,727053.181355209,crossing,4,11.9015248,45.4083218,12.933,,POINT (727053.181355209 5032407.261601486)
2758272980,5032413.053239829,727049.37586175,crossing,4,11.9014789,45.4083751,12.527,,POINT (727049.37586175 5032413.053239829)
179008739,5032267.746619318,726665.4361110775,,3,11.896512,45.4071933,12.029,,POINT (726665.4361110775 5032267.746619318)
1111084736,5032262.712788958,726676.0779281966,,3,11.8966455,45.4071446,11.948,,POINT (726676.0779281966 5032262.712788958)
1111084755,5032257.346588692,726625.3167519951,crossing,4,11.8959952,45.4071128,12.268,,POINT (726625.3167519951 5032257.346588692)
2144631194,5032273.079551073,726668.6524144873,,3,11.8965555,45.4072402,12.082,,POINT (726668.6524144873 5032273.079551073)
2144631176,5032248.723933968,726680.2255146521,,3,11.896692,45.4070175,11.661,,POINT (726680.2255146521 5032248.723933968)
2144631189,5032270.40947646,726677.5949337031,,3,11.8966684,45.4072133,12.179,,POINT (726677.5949337031 5032270.40947646)
5814383458,5032248.780181663,726460.3346586076,crossing,4,11.8938857,45.4070892,13.065,,POINT (726460.3346586076 5032248.780181663)
10223637364,5032247.123562387,726626.852526809,,3,11.8960101,45.4070204,12.979,,POINT (726626.852526809 5032247.123562387)
6298575381,5032263.370848558,726623.9479087101,,3,11.8959805,45.4071674,11.981,,POINT (726623.9479087101 5032263.370848558)
179008750,5032062.8431572905,726608.2049759199,,3,11.8956874,45.4053698,10.889,,POINT (726608.2049759199 5032062.8431572905)
10269241405,5032030.218781079,726660.7438981635,,3,11.8963429,45.4050595,11.891,,POINT (726660.7438981635 5032030.218781079)
179008757,5032051.192748178,726394.5981680397,,3,11.892956,45.4053342,11.919,,POINT (726394.5981680397 5032051.192748178)
5814382715,5032076.965746183,726615.7984646263,,3,11.8957908,45.4054943,10.802,,POINT (726615.7984646263 5032076.965746183)
2246873012,5032030.244472975,726689.8609071878,,4,11.8967145,45.4050503,12.284,,POINT (726689.8609071878 5032030.244472975)
2666214443,5031931.688887009,726435.9702346396,,3,11.8934291,45.4042465,12.542,,POINT (726435.9702346396 5031931.688887009)
5788002922,5032046.177638183,726368.6776934989,,3,11.8926229,45.4052975,11.909,,POINT (726368.6776934989 5032046.177638183)
2666214448,5032047.264858337,726395.4917484138,,3,11.8929656,45.4052986,11.571,,POINT (726395.4917484138 5032047.264858337)
181739300,5032039.88234466,726337.7805168853,,3,11.8922257,45.4052509,11.689,,POINT (726337.7805168853 5032039.88234466)
5788002920,5032060.510962014,726365.4429578569,,1,11.8925882,45.4054274,12.955,,POINT (726365.4429578569 5032060.510962014)
2666214444,5032039.035906492,726333.4229366146,crossing,3,11.8921697,45.4052447,11.722,,POINT (726333.4229366146 5032039.035906492)
5788002936,5032004.091107927,726410.8755999012,,3,11.8931421,45.4049055,11.857,,POINT (726410.8755999012 5032004.091107927)
179008764,5031859.188404321,726462.6596129653,,3,11.8937364,45.4035861,12.924,,POINT (726462.6596129653 5031859.188404321)
364553522,5031847.395279058,726459.2052618833,,3,11.8936869,45.4034812,12.765,,POINT (726459.2052618833 5031847.395279058)
1672093887,5031869.847245575,726458.3971393136,crossing,4,11.8936869,45.4036833,11.881,,POINT (726458.3971393136 5031869.847245575)
364553496,5031855.3395696385,726473.7842432983,,3,11.8938766,45.4035479,12.784,,POINT (726473.7842432983 5031855.3395696385)
1672093875,5031842.01798154,726449.8075063062,crossing,4,11.8935645,45.4034359,12.33,,POINT (726449.8075063062 5031842.01798154)
364553540,5031844.540238987,726470.4351862913,,3,11.8938289,45.4034519,12.422,,POINT (726470.4351862913 5031844.540238987)
2668773969,5031871.735543395,726463.2658499908,,3,11.8937499,45.4036987,11.536,,POINT (726463.2658499908 5031871.735543395)
2668773961,5031867.860500045,726453.2655454942,,3,11.8936205,45.4036671,11.506,,POINT (726453.2655454942 5031867.860500045)
5787577891,5031889.027694123,726451.9943431718,,4,11.893614,45.4038578,10.806,,POINT (726451.9943431718 5031889.027694123)
179008769,5031726.971752315,726549.4868976516,mini_roundabout,3,11.8947837,45.4023694,10.901,,POINT (726549.4868976516 5031726.971752315)
5786622370,5031733.919699844,726544.7309253998,crossing,4,11.8947262,45.4024334,11.084,,POINT (726544.7309253998 5031733.919699844)
179008770,5031712.477166229,726558.1271022187,crossing,4,11.8948873,45.4022363,11.326,,POINT (726558.1271022187 5031712.477166229)
5786622368,5031731.581187805,726556.0913894662,crossing,4,11.8948701,45.4024087,11.392,,POINT (726556.0913894662 5031731.581187805)
5786622371,5031730.727928751,726540.4262410217,,3,11.8946698,45.4024061,11.231,,POINT (726540.4262410217 5031730.727928751)
1672093868,5031834.455412047,726476.7379110294,crossing,4,11.8939047,45.4033592,11.915,,POINT (726476.7379110294 5031834.455412047)
5786622365,5031710.063560412,726553.1910005935,,3,11.8948232,45.4022162,11.372,,POINT (726553.1910005935 5031710.063560412)
7572727019,5031660.562257149,726561.8222728884,,3,11.8949106,45.4017684,11.176,,POINT (726561.8222728884 5031660.562257149)
336590584,5031733.661287208,726599.9539634583,,3,11.8954308,45.4024132,13.155,,POINT (726599.9539634583 5031733.661287208)
6451448665,5031491.941024028,726553.5765783142,,3,11.8947279,45.4002552,10.237,,POINT (726553.5765783142 5031491.941024028)
1833872010,5031590.23599118,726562.6932257272,crossing,4,11.8948894,45.4011359,10.693,,POINT (726562.6932257272 5031590.23599118)
5786622379,5031590.401614531,726568.2197309032,,3,11.89496,45.4011356,10.843,,POINT (726568.2197309032 5031590.401614531)
179008777,5031483.261321092,726560.9027431152,mini_roundabout,4,11.8948174,45.4001748,9.777,,POINT (726560.9027431152 5031483.261321092)
7620616237,5031472.000038229,726560.171916345,crossing,4,11.8948029,45.4000738,10.642,,POINT (726560.171916345 5031472.000038229)
6618325026,5031479.2639179835,726504.247781374,crossing,4,11.8940926,45.4001572,10.592,,POINT (726504.247781374 5031479.2639179835)
6451582553,5031476.77104996,726603.3908415509,crossing,4,11.8953566,45.4001027,10.787,,POINT (726603.3908415509 5031476.77104996)
1833871957,5031491.900315403,726560.7876046852,crossing,4,11.8948199,45.4002525,9.939,,POINT (726560.7876046852 5031491.900315403)
5277486961,5031472.706314277,726504.3976294758,,3,11.8940915,45.4000982,10.529,,POINT (726504.3976294758 5031472.706314277)
7620616234,5031471.675240986,726566.907331935,,3,11.8948887,45.4000687,10.624,,POINT (726566.907331935 5031471.675240986)
7620616231,5031465.348275423,726504.560616795,crossing,4,11.8940902,45.400032,10.677,,POINT (726504.560616795 5031465.348275423)
336596123,5031479.226191138,726498.8733091067,,3,11.894024,45.4001586,10.768,,POINT (726498.8733091067 5031479.226191138)
6618325023,5031488.44501401,726504.0505154609,,3,11.8940943,45.4002398,11.061,,POINT (726504.0505154609 5031488.44501401)
179008781,5031476.931003514,726613.3922973884,,3,11.8954843,45.4001009,10.203,,POINT (726613.3922973884 5031476.931003514)
6612626206,5031472.279780401,726603.4663796956,,3,11.8953555,45.4000623,10.811,,POINT (726603.4663796956 5031472.279780401)
6451582572,5031481.317866193,726603.3133028194,,3,11.8953577,45.4001436,10.763,,POINT (726603.3133028194 5031481.317866193)
6451583585,5031492.148056684,726568.2860321787,,3,11.8949157,45.4002523,10.234,,POINT (726568.2860321787 5031492.148056684)
1833871993,5031580.02973459,726562.841302367,,3,11.8948866,45.4010441,10.344,,POINT (726562.841302367 5031580.02973459)
5786475103,5031477.12987922,726619.2233315152,crossing,4,11.8955588,45.4001008,10.335,,POINT (726619.2233315152 5031477.12987922)
1833871950,5031467.940455241,726613.6298778153,crossing,4,11.8954832,45.40002,10.131,,POINT (726613.6298778153 5031467.940455241)
5785192279,5031468.163357404,726619.2014499287,,4,11.8955544,45.4000202,10.1,,POINT (726619.2014499287 5031468.163357404)
5786475104,5031486.396916786,726619.2500616859,,3,11.8955634,45.4001841,10.59,,POINT (726619.2500616859 5031486.396916786)
6451582552,5031477.558780705,726655.5300968953,crossing,4,11.8960223,45.4000929,10.47,,POINT (726655.5300968953 5031477.558780705)
1833871939,5031414.866067137,726614.7811197757,crossing,4,11.8954735,45.3995425,11.39,,POINT (726614.7811197757 5031414.866067137)
179008789,5031189.742058334,726599.2837797627,,4,11.8951723,45.3975237,9.502,,POINT (726599.2837797627 5031189.742058334)
985595711,5031182.64982628,726597.869904933,crossing,4,11.895151,45.3974604,9.732,,POINT (726597.869904933 5031182.64982628)
2462141295,5031177.591531112,726636.2568165238,crossing,4,11.8956385,45.3974025,9.865,,POINT (726636.2568165238 5031177.591531112)
1604993145,5031202.240278941,726601.9292948095,crossing,4,11.8952118,45.3976352,10.137,,POINT (726601.9292948095 5031202.240278941)
338917188,5031198.3315144405,726552.3766066507,,3,11.8945777,45.3976161,9.882,,POINT (726552.3766066507 5031198.3315144405)
5786475119,5030998.6172402,726551.4784920767,,3,11.8944745,45.395821,9.837,,POINT (726551.4784920767 5030998.6172402)
2462141294,5031170.488927953,726633.628634011,,3,11.8956017,45.3973395,10.079,,POINT (726633.628634011 5031170.488927953)
985595709,5031192.823622173,726551.7128417022,crossing,4,11.8945667,45.3975668,9.705,,POINT (726551.7128417022 5031192.823622173)
338917467,5031172.3118161345,726649.0329992659,,3,11.8957991,45.3973509,9.846,,POINT (726649.0329992659 5031172.3118161345)
6619635184,5031183.115434451,726638.2913878579,,3,11.895667,45.3974515,9.89,,POINT (726638.2913878579 5031183.115434451)
1706885301,5031294.6899739215,726611.515207243,crossing,4,11.8953766,45.3984632,10.409,,POINT (726611.515207243 5031294.6899739215)
6481658682,5031202.369917011,726595.952952004,,3,11.8951356,45.3976383,10.555,,POINT (726595.952952004 5031202.369917011)
6204984402,5031202.08863853,726608.8390153243,,3,11.8952999,45.3976316,9.861,,POINT (726608.8390153243 5031202.08863853)
336595593,5031201.4330433775,726517.712338768,,3,11.8941368,45.3976552,10.103,,POINT (726517.712338768 5031201.4330433775)
179008802,5031140.3580298675,726964.9078380804,,3,11.899815,45.3969613,9.65,,POINT (726964.9078380804 5031140.3580298675)
4948963572,5031150.007732044,726972.4594683573,,3,11.8999158,45.3970456,9.823,,POINT (726972.4594683573 5031150.007732044)
1604993041,5031124.717555646,726967.9797575573,crossing,4,11.899847,45.3968197,10.054,,POINT (726967.9797575573 5031124.717555646)
560943944,5031141.409540951,726956.7429796369,,3,11.8997113,45.3969734,9.732,,POINT (726956.7429796369 5031141.409540951)
560943937,5031159.664386365,726966.6331569327,,3,11.8998459,45.3971343,9.818,,POINT (726966.6331569327 5031159.664386365)
1604993103,5031158.866110407,726987.0615226092,crossing,4,11.9001062,45.3971205,10.086,,POINT (726987.0615226092 5031158.866110407)
179008806,5031111.177045791,726970.0590206432,,3,11.8998673,45.3966973,10.08,,POINT (726970.0590206432 5031111.177045791)
4948963528,5031125.614924457,726974.6636919847,,3,11.8999327,45.3968256,10.485,,POINT (726974.6636919847 5031125.614924457)
4948963559,5031123.580769107,726961.7511649488,,4,11.899767,45.3968115,9.843,,POINT (726961.7511649488 5031123.580769107)
1604993035,5031110.283352019,726963.4768191429,crossing,4,11.8997829,45.3966914,9.836,,POINT (726963.4768191429 5031110.283352019)
6472188448,5031075.367523158,726972.7768712232,,3,11.8998855,45.3963745,10.273,,POINT (726972.7768712232 5031075.367523158)
338918891,5031109.546648296,726955.0786064089,,3,11.8996754,45.3966875,9.858,,POINT (726955.0786064089 5031109.546648296)
1604992988,5031063.891058171,726967.007338925,,3,11.8998066,45.3962732,10.339,,POINT (726967.007338925 5031063.891058171)
1604992990,5031064.330218676,726973.323848274,crossing,4,11.8998874,45.3962751,10.266,,POINT (726973.323848274 5031064.330218676)
6621281423,5031076.437463221,726979.6192123254,,4,11.8999733,45.3963819,10.305,,POINT (726979.6192123254 5031076.437463221)
179008810,5030953.626505071,727014.6529104842,,3,11.9003638,45.3952665,10.281,,POINT (727014.6529104842 5030953.626505071)
6621288829,5030951.066331362,727010.9050266467,crossing,4,11.9003148,45.3952447,10.04,,POINT (727010.9050266467 5030951.066331362)
1604992977,5030964.512322272,727007.7475356399,crossing,4,11.9002807,45.3953666,10.993,,POINT (727007.7475356399 5030964.512322272)
6621881601,5030873.608484134,727091.9153447995,crossing,4,11.9013128,45.3945221,9.932,,POINT (727091.9153447995 5030873.608484134)
338919650,5030824.7678143885,726965.8971833717,,3,11.8996824,45.3941239,10.209,,POINT (726965.8971833717 5030824.7678143885)
929170384,5030875.19826901,727083.566102589,,3,11.901207,45.3945391,9.952,,POINT (727083.566102589 5030875.19826901)
6621288830,5030961.778454697,727003.8099915911,,3,11.9002292,45.3953433,10.945,,POINT (727003.8099915911 5030961.778454697)
1604992981,5030980.713979462,726999.2632643112,,3,11.9001799,45.395515,10.615,,POINT (726999.2632643112 5030980.713979462)
6621281409,5030967.187540208,727011.6009828886,,3,11.9003311,45.3953894,11.278,,POINT (727011.6009828886 5030967.187540208)
179008817,5030849.0067150695,727122.5457839172,,3,11.9016923,45.394291,9.844,,POINT (727122.5457839172 5030849.0067150695)
6621881600,5030877.706969931,727095.443159182,,3,11.9013597,45.3945578,10.15,,POINT (727095.443159182 5030877.706969931)
6621881602,5030870.1598945875,727088.8264780014,,3,11.9012718,45.3944921,9.78,,POINT (727088.8264780014 5030870.1598945875)
179008814,5030721.840244447,727303.4398823106,,3,11.9039418,45.3930891,9.884,,POINT (727303.4398823106 5030721.840244447)
6621871371,5030712.723711899,727323.5981129609,crossing,4,11.9041948,45.3930006,9.72,,POINT (727323.5981129609 5030712.723711899)
10582024492,5030754.847014611,727242.204856434,,3,11.9031757,45.3934057,10.098,,POINT (727242.204856434 5030754.847014611)
6621281395,5030727.642221465,727306.083205289,crossing,4,11.9039782,45.3931404,10.227,,POINT (727306.083205289 5030727.642221465)
2678555341,5030709.22218639,727331.3661931858,,3,11.9042923,45.3929666,9.775,,POINT (727331.3661931858 5030709.22218639)
6621871370,5030708.20421974,727321.6608827229,,1,11.904168,45.3929606,9.966,,POINT (727321.6608827229 5030708.20421974)
6621871372,5030718.645073229,727326.1587357144,,3,11.9042302,45.393053,9.939,,POINT (727326.1587357144 5030718.645073229)
2462141278,5030758.414598645,727236.8797990426,crossing,4,11.9031094,45.3934395,10.238,,POINT (727236.8797990426 5030758.414598645)
10582024491,5030759.243168147,727245.0400487569,,4,11.9032139,45.3934443,9.988,,POINT (727245.0400487569 5030759.243168147)
2462141280,5030839.480700139,727133.8383497603,crossing,4,11.901832,45.3942017,10.038,,POINT (727133.8383497603 5030839.480700139)
2462141281,5030856.377010846,727127.0370759661,crossing,4,11.901753,45.3943558,9.852,,POINT (727127.0370759661 5030856.377010846)
6621881597,5030843.591731228,727137.4048949544,,3,11.9018794,45.3942375,10.485,,POINT (727137.4048949544 5030843.591731228)
6621288824,5030836.256160755,727131.1019182396,,3,11.9017956,45.3941736,9.779,,POINT (727131.1019182396 5030836.256160755)
336575896,5030890.856808065,727171.617469585,,3,11.9023377,45.3946513,9.979,,POINT (727171.617469585 5030890.856808065)
180963842,5032528.050922556,727598.8123694686,,4,11.9085442,45.4092304,11.231,,POINT (727598.8123694686 5032528.050922556)
7824352388,5032545.363262759,727586.6132181607,crossing,4,11.9083965,45.40939,11.582,,POINT (727586.6132181607 5032545.363262759)
3815310851,5032477.389326991,727630.0751591526,traffic_signals,3,11.9089198,45.4087648,11.039,,POINT (727630.0751591526 5032477.389326991)
7824352385,5032523.980782314,727590.5444822833,crossing,4,11.9084368,45.4091965,11.55,,POINT (727590.5444822833 5032523.980782314)
1835507037,5032557.741291499,727648.0172290404,,3,11.9091859,45.4094813,11.348,,POINT (727648.0172290404 5032557.741291499)
5754857589,5032602.5613751635,727553.6886001276,,3,11.9080027,45.4099149,11.212,,POINT (727553.6886001276 5032602.5613751635)
7824352387,5032540.890626557,727583.5155480172,,1,11.9083549,45.4093508,11.603,,POINT (727583.5155480172 5032540.890626557)
7824352389,5032547.35495452,727594.3137842136,,1,11.9084957,45.4094054,11.492,,POINT (727594.3137842136 5032547.35495452)
3815310842,5032467.424980648,727636.2966221687,traffic_signals,3,11.9089946,45.4086732,10.966,,POINT (727636.2966221687 5032467.424980648)
7824326881,5032473.162851565,727622.7139464396,crossing,4,11.9088239,45.4087292,11.031,,POINT (727622.7139464396 5032473.162851565)
7824326884,5032529.11072644,727587.8280654525,,1,11.9084045,45.4092435,11.377,,POINT (727587.8280654525 5032529.11072644)
7824352386,5032520.340407995,727592.9249366678,,1,11.9084655,45.409163,11.656,,POINT (727592.9249366678 5032520.340407995)
1835507035,5032507.398371755,727550.04800523,,1,11.9079123,45.4090606,11.478,,POINT (727550.04800523 5032507.398371755)
6472149288,5032479.806299876,727695.0136980088,,1,11.9097497,45.4087654,12.223,,POINT (727695.0136980088 5032479.806299876)
1495213834,5032576.832427854,727679.1297247028,,3,11.9095918,45.4096428,11.49,,POINT (727679.1297247028 5032576.832427854)
180963852,5032520.20152759,728226.4756821296,,3,11.9165512,45.4089554,11.318,,POINT (728226.4756821296 5032520.20152759)
3318434526,5032534.077378342,728218.9282096154,,3,11.9164613,45.4090826,11.003,,POINT (728218.9282096154 5032534.077378342)
1585911334,5032443.770169486,728210.2632530854,,3,11.9163089,45.4082736,11.189,,POINT (728210.2632530854 5032443.770169486)
1835507025,5032437.480369815,728282.1787235078,,3,11.9172238,45.4081936,11.797,,POINT (728282.1787235078 5032437.480369815)
3318434529,5032549.781243599,728210.5622510321,,3,11.9163618,45.4092265,11.46,,POINT (728210.5622510321 5032549.781243599)
3318434525,5032527.9317625845,728206.5204855783,,4,11.9163001,45.4090314,11.549,,POINT (728206.5204855783 5032527.9317625845)
180963928,5032441.29778082,728188.7190717191,,3,11.9160328,45.4082584,11.112,,POINT (728188.7190717191 5032441.29778082)
180963858,5032807.040569381,728073.0394235842,,3,11.9147257,45.411584,10.606,,POINT (728073.0394235842 5032807.040569381)
2559658507,5032751.180424018,727977.7293096,,3,11.9134834,45.4111129,10.534,,POINT (727977.7293096 5032751.180424018)
931683655,5032759.512753999,728099.2475263665,,3,11.9150382,45.4111482,10.628,,POINT (728099.2475263665 5032759.512753999)
2131171476,5032817.227502366,728091.0667130498,,3,11.9149605,45.4116697,10.538,,POINT (728091.0667130498 5032817.227502366)
333669136,5032745.911102066,727967.6954716182,,3,11.9133529,45.4110688,10.536,,POINT (727967.6954716182 5032745.911102066)
3318434548,5032738.36565129,727985.4020917121,,3,11.9135754,45.4109952,10.763,,POINT (727985.4020917121 5032738.36565129)
3318434556,5032752.345581457,728103.1429346947,,3,11.9150846,45.4110825,10.62,,POINT (728103.1429346947 5032752.345581457)
659565341,5032797.837818357,728167.1118851352,,3,11.9159221,45.4114706,10.343,,POINT (728167.1118851352 5032797.837818357)
180963877,5032406.669615463,727686.1819923331,,3,11.9096032,45.4081108,11.664,,POINT (727686.1819923331 5032406.669615463)
492662870,5032412.14410469,727670.2423504903,,3,11.9094023,45.4081652,11.562,,POINT (727670.2423504903 5032412.14410469)
3815310828,5032397.849113096,727687.7392561852,,3,11.909619,45.408031,11.688,,POINT (727687.7392561852 5032397.849113096)
5768729676,5032410.620350356,727691.1477375182,,3,11.9096684,45.4081447,11.893,,POINT (727691.1477375182 5032410.620350356)
1765534309,5032393.114369849,727664.1847007464,,3,11.9093162,45.4079961,11.435,,POINT (727664.1847007464 5032393.114369849)
3815310837,5032463.355605579,727638.8101783615,crossing,4,11.9090248,45.4086358,10.928,,POINT (727638.8101783615 5032463.355605579)
1835507032,5032439.582273306,728163.1983266359,,3,11.9157063,45.4082513,11.155,,POINT (728163.1983266359 5032439.582273306)
207093971,5032415.067574213,728189.0280486342,,3,11.9160246,45.4080225,11.055,,POINT (728189.0280486342 5032415.067574213)
3318434514,5032452.166640211,728162.3657785387,,3,11.9157015,45.4083647,11.328,,POINT (728162.3657785387 5032452.166640211)
8821502997,5032432.695569676,728095.0753395443,,3,11.9148337,45.4082116,10.85,,POINT (728095.0753395443 5032432.695569676)
242059445,5032406.527023238,728272.19115821,,3,11.917082,45.4079186,11.025,,POINT (728272.19115821 5032406.527023238)
2131164117,5032425.469087349,728085.3705802223,crossing,4,11.9147065,45.4081498,10.593,,POINT (728085.3705802223 5032425.469087349)
180963954,5032765.374374586,727652.4747774554,,3,11.9093387,45.4113464,10.418,,POINT (727652.4747774554 5032765.374374586)
